FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,updateTime
1010825,Downtown Pineville Farmers Market,,https://www.facebook.com/pages/Downtown-Pineville-Farmers-Market/1533074713647419,,,https://www.pinterest.com/dell0224/,2015-02-17T11:30:51Z
1008258,Downtown Pittsfield Farmers Market,http://www.farmersmarketpittsfield.org,https://www.facebook.com/DowntownPittsfieldFarmersMarket,,,,2016-06-27T13:10:42Z
1008533,Downtown Poplar Bluff Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2051,,,,,2013-06-26T10:57:32Z
1011222,Downtown Ravenna Farmers Market,http://www.ndsohio.org,Downtown Ravenna Farmers Market,,,,2015-06-09T09:17:37Z
1007011,Downtown Rochester Farmers Market,,,,,,2/22/2012 12:39:32 PM
1007319,Downtown Rochester Farmers' Market,http://www.DowntownRochesterMI.com,www.facebook.com/downtownrochesterfarmersmarket,,,,2013-06-17T11:36:58Z
1011776,Downtown Rogers Farmers Market,,https://www.facebook.com/Downtown-Rogers-Farmers-Market-1226531057361377/,,,,2016-06-27T13:05:20Z
1012232,"Downtown Saginaw Farmers' Market, Inc.",http://www.saginawfarmersmarket.org,Downtown Saginaw Farmers Market,,,,2016-07-05T11:26:50Z
1011441,Downtown San Jose Farmers' Market,http://www.pcfma.org,www.facebook.com/DowntownSanJoseFarmersMarket,www.twitter.com/PacCoastFarmers,,,2015-07-20T13:32:18Z
1004072,Downtown San Leandro Certified Farmers' Market,,https://www.facebook.com/CUFarmFresh,,,,2012-05-25T15:37:32Z
1018245,Downtown Santa Ana Certified Farmers' Market,http://dtsafarmersmarket.com,facebook.com/dtsafarmersmarket,,,instagram.com/dtsafarmersmarket,2017-06-20T18:10:38Z
1005698,Downtown Sharon Farmers Market,,,,,,2009-01-01T05:00:00Z
1001131,Downtown Sikeston Farmers' Market,http://www.DowntownSikeston.org,https://www.facebook.com/DowntownSikestonFarmersMarket,,,,2016-06-28T09:34:52Z
1016881,Downtown South Boston Farmers Market,http://www.downtownsobo.com/?link=farmers_market,https://www.facebook.com/Downtown-South-Boston-Farmers-Market-116983188377428/,,,,2017-03-16T13:55:10Z
1000232,Downtown Sparta Farmers Market,http://www.spartachamber.com,,,,,2011-04-19T14:16:10Z
1005500,Downtown Steubenville Farmers' Market,,,,,,2011-04-25T13:13:34Z
1002161,Downtown Sumter Farmers Market,http://www.downtownsumter.com,,,,,2011-01-01T05:00:00Z
1011035,"Downtown Sylvester Farmers Market, INC.",,https://www.facebook.com/DowntownSylvesterFarmersMarket,,,,4/14/2015 12:38:51 PM
1000550,Downtown Syracuse Farmers Market,http://www.downtownsyracuse.com,,,,,2014-03-14T10:54:04Z
1010998,Downtown Terre Haute Farmers' Market,http://www.downtownterrehautefarmersmarket.com,https://www.facebook.com/Terrehautedowntownfarmersmarket,@farmersmarketTH,,,2015-03-30T14:39:15Z
1004326,Downtown Tifton Farmers' Market,http://downtowntifton.com/?page_id=9,"https://www.facebook.com/DowntownTiftonFarmersMarket""or""www.downtowntifton.com",,,,2013-07-02T11:56:47Z
1018322,"Downtown Topeka Farmers Market, Inc.",http://www.downtowntopekafarmersmarket.com,,,,,2017-06-22T01:13:46Z
1000723,Downtown Tracy Certified Farmers Market,http://www.sjcfarmersmarket.com,,,,,2014-04-04T11:46:06Z
1008154,Downtown Troy Farmers Market,http://www.Troymainstreet.org,https://www.Facebook.com/downtowntroyfarmersmarket,,,,2013-06-16T16:55:59Z
1000505,Downtown Tulsa Farmers Market,http://www.localharvest.org,,,,,2013-06-28T23:44:35Z
1008005,Downtown Uniontown Farmers Market,,,,,,2013-04-01T17:13:12Z
1000171,Downtown Valdosta Farm Days,http://www.valdostamainstreet.com/activities/farm-days/,,,,,2013-06-18T11:02:41Z
1006959,Downtown Vero Green Market,,,,,,2011-01-01T05:00:00Z
1001816,Downtown Waterfront Market,http://www.downtownwaterfrontmarket.com,,,,,2010-05-21T11:58:00Z
1007243,Downtown Waterloo Farmers Market,http://www.mainstreetwaterloo.org,,,,,2010-05-13T14:54:00Z
1003574,Downtown Waterville Farmers' Market,http://www.watervillefarmersmarket.org,,,,,2010-04-19T14:08:00Z
1012390,Downtown Waxahachie Farmers Market,http://www.waxahachie.com/Departments/DowntownDevelopment/DowntownFarmersMarket,https://www.facebook.com/DowntownWaxahachieFarmersMarket/?ref=bookmarks,,,,2016-07-10T20:43:37Z
1006512,Downtown Wellsboro Farmers Market,,,,,,2009-01-01T05:00:00Z
1010301,Downtown West Bend Farmers' Market,http://www.downtownwestbend.com,https://www.facebook.com/WestBendFarmersMarket,,,,2014-06-06T14:51:20Z
1007831,Downtown Westminster Farmers' Market,http://www.westminsterfarmfresh.com,,,,,2011-08-09T10:43:02Z
1011876,Downtown Wichita Falls Farmers Market,http://downtownproud.com/downtown-wichita-falls-farmers-market/,https://www.facebook.com/DowntownWFFarmersMarket/,,,https://www.instagram.com/wichitafallsfarmersmarket/,2016-04-15T16:57:09Z
1004571,Downtown Yankton Summer Market,http://www.downtownyankton.com,,,,,2009-01-01T05:00:00Z
1008537,Dowtown Rolla Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=642,,,,,2013-06-26T11:06:55Z
1001512,Doyle Valley Farmers Market,,,,,,2013-06-27T16:30:37Z
1005052,Doylestown Farmers Market,,,,,,2009-01-01T05:00:00Z
1008646,Dr. Phillips Farmers Market,http://www.drphillipsfarmersmarket.com,https://www.facebook.com/drphilllipsfarmersmarket,,,,6/27/2013 12:57:09 PM
1004280,Drake Farmers Market,,,,,,2012-04-29T15:54:03Z
1016911,Drake Neighborhood Farmers Market,http://www.drakefarmersmarket.org,@drakefarmersmarket,,,,2017-04-17T21:05:24Z
1018361,"Drake Road Farmers' Market, LLC",http://www.drakeroadfarmersmarket.com/,https://www.facebook.com/DrakeRoadFarmersMarket/,,,,2017-06-22T18:51:46Z
1002597,Draper Valley Farmer's Market,,,,,,2011-04-29T22:12:18Z
1010060,Dresden Farmers Market,http://www.dresdenfarmersmarket.com/,https://www.facebook.com/DresdenFarmersMarket?ref=hl,https://twitter.com/DresdenFarmMkt,,http://www.pinterest.com/dresdenfarmmkt/,2015-07-29T11:15:20Z
1012665,Dripping Springs Farmers Market,http://cityofdrippingsprings.com,Dripping Springs Farmers Market - Official,,,instagram,2016-07-15T16:43:11Z
1004676,Druid Hill Farmers' Market,http://www.druidhillpark.org,http://www.facebook.com/#!/pages/Friends-of-Druid-Hill-Park/273399014475?fref=ts,https://twitter.com/DruidHillMkt,,,2016-07-08T14:13:03Z
1002409,Du Quion Farmers Market,,,,,,2009-01-01T05:00:00Z
1005577,Duarte,,,,,,2011-01-01T05:00:00Z
1005358,Dublin,http://www.pcfma.com,,,,,2012-05-02T16:27:43Z
1009977,Dublin Farmers' Market,http://www.dublinfarmersmarket.com,https://www.facebook.com/DublinFarmersMarket,https://twitter.com/DublinMarket,N/A,N/A,2016-07-17T20:50:52Z
1010750,Dubois Farmers Market,,,,,,2014-12-29T13:39:26Z
1006451,Dubois Farmers' Market,http://www.stthomasdubois.diowy.org,,,,,2015-10-22T17:10:34Z
1005197,Dubuque Farmers Market,http://www.DubuqueFarmersMarket.org,https://www.facebook.com/dbqfarmersmarket,,,https://www.instagram.com/dbqfarmersmarket/,2016-06-27T14:42:54Z
1004485,Dubuque Winter Farmers Market,http://wintermarketdbq.com/,https://www.facebook.com/DubuqueWinterFarmersMarket,,,,2014-03-14T11:25:42Z
1004484,Dudley,http://www.dudleyfarmersmarket.org,https://www.facebook.com/pages/Dudley-MA-Farmers-Market/584949758185306,,,,2014-03-14T18:01:25Z
1003113,Due West Farmers Market,http://www.duewestfarmers.org,,,,,2009-01-01T05:00:00Z
1007313,Duffield Farmers Market,,,,,,2009-01-01T05:00:00Z
1010872,Duke Farmers Market,http://www.hr.duke.edu/benefits/wellness/farmers/index.php,,,,,2015-03-02T09:48:17Z
1009697,Duke Farmers Market at Duke Regional Hospital,,,,,,2014-04-01T09:29:05Z
1001873,Duke Mobile Farmers Market,http://www.hr.duke.edu/mobilemarket/,,,,,2014-04-01T09:11:15Z
1008158,dulce diamante farmer market,,,,,,2013-06-16T21:08:45Z
1010851,Duluth Farmer's Market,http://www.duluthfarmersmarket.com,www.facebook.com/duluthfarmersmarket,,,,2015-02-24T16:40:19Z
1012101,DUMBO's Down to Earth Farmers Market,http://DowntoEarthMarkets.com,facebook@communitymarkets.biz,twitter.com/DowntoEarthMkts,,instagram.com/downtoearthmkts/,2016-06-29T11:58:25Z
1004090,Duncan Mills-West Sonoma Farmers Market,,,,,,2009-01-01T05:00:00Z
1006998,Dundalk Farmers' Market,,,,,,2011-08-08T16:12:14Z
1002544,Dundas Farmers Market,,www.facebook.com/dundasfarmersmarket,,,,2012-05-29T11:14:55Z
1005571,Dundee Farmers & Crafters Market,,,,,,2011-01-01T05:00:00Z
1006821,Dundee Farmers Market,,,,,,2009-01-01T05:00:00Z
1012250,Dundee Farmers Market,https://heartofdundee.com/farmers-market/,https://www.facebook.com/dundeefarmersmarket/?fref=ts,,,,2016-07-05T15:10:03Z
1004579,Dunedin Green Market,http://www.Dunedingov.com,https://www.facebook.com/pages/Dunedin-Green-Market/292438430772574,,,,2013-06-18T10:55:10Z
1011190,Dunkirk Farmers Market,http://www.dunkirktoday.com/things-to-do/community-gardens,https://www.facebook.com/Dunkirk-Farmers-Market-1470803793234251/,,,,2016-07-06T16:51:56Z
1001993,Dunn Farmers Market,,,,,,2009-01-01T05:00:00Z
1006719,Dunsmuir Farmers Market,,,,,,2009-01-01T05:00:00Z
1007707,Dunwoody Green Farmers Market,http://www.dunwoodygreenmarket.com/,,,,,2009-01-01T05:00:00Z
1007215,Durand Farmers Market,,,,,,2011-01-01T05:00:00Z
1007216,Durand Farmers Market - Wed,,,,,,2011-01-01T05:00:00Z
1002994,Durand Union Station Farmers Market,,,,,,2009-01-01T05:00:00Z
1010629,Durango Farmers Market,http://durangofarmersmarket.com,Durango Farmers Market,,,,2014-10-02T11:47:03Z
1004646,Durham Farmers' Market,http://www.durhamfarmersmarket.org,,,,,2012-04-30T13:07:58Z
1000312,Durham Farmers' Market,http://www.durhamfarmersmarket.com,www.facebook.com/durhamfarmersmarketnc,www.twitter.com/DurhamFarmerMkt,,www.instagram.com/durhamfarmersmarket/,2016-06-27T13:37:04Z
1009830,Durham Farmers' Market,http://www.seacoastgrowers.org,https://www.facebook.com/Market03824,https://twitter.com/market03824,,,2015-03-31T16:44:10Z
1011986,Durham Roots Farmers Market,http://durhamroots.org/,https://www.facebook.com/Durham-Roots-Farmers-Market-110959409298779/?fref=nf,,,,2016-05-26T11:10:06Z
1018350,Dutch Country Farmer's Market,http://www.delawarefarmersmarket.com,https://www.facebook.com/dutchcountryfarmersmarket/,,,,2017-06-22T15:42:52Z
1007079,Dutch Country Farmers Market,,,,,,2009-01-01T05:00:00Z
1005283,Dutch Pantry Farmers Market,http://dutchpantry@windstream.net,,,,,2013-06-27T16:50:24Z
1012345,Duvall Farmers Market,http://duvallfarmersmarket.org,http://www.facebook.com/pages/Duvall-Farmers-Market/141032938155,,,,2016-07-08T12:21:35Z
1003849,Dyersville Area Farmers' Market,http://www.dyersville.org,,,,,2015-03-19T11:29:36Z
1005023,Dysart Farmers Market,,,,,,2009-01-01T05:00:00Z
1011551,"E & E Acres, LLC",,,,,,7/29/2015 12:50:45 PM
1018651,E. Center St. Farmers Market,http://www.fallonfoodhub.com/e-center-st-farmers-market/,,,,,2017-07-11T19:03:20Z
1011449,E. Santa Clara St. Farmers' Market,http://www.pcfma.org,www.facebook.com/ESCSFarmersMarket,www.twitter.com/PacCoastFarmers,,,2015-07-20T14:15:12Z
1005953,Eagan Market Fest,http://www.cityofeagan.com/marketfest,https://www.facebook.com/cityofeagan,https://twitter.com/cityofeagan,,,2016-06-27T21:20:08Z
1003880,Eagle Eye Flea and Farmers' Market,,,,,,2009-01-01T05:00:00Z
1003212,Eagle River Farmers' Market,http://www.eaglerivermainstreet.org/,https://www.facebook.com/pages/Eagle-River-Farmers-Market/422548697797272,,,,5/24/2012 12:14:05 PM
1006034,Eagle Rock Farmers Market,,,,,,2009-01-01T05:00:00Z
1005920,Eagle Springs Organic Farmer's Market at Eagle Springs Crossing,http://www.eaglespringsorganic.com,,,,,2014-03-14T11:13:36Z
1007660,Eagles Mere Farmers Market,http://www.berryfieldsfarm.net,,,,,2009-01-01T05:00:00Z
1007708,Eagleview Farmers Market,http://www.eagleviewfarmersmarket.com,,,,,2009-01-01T05:00:00Z
1001452,Earlimart (Tuesday),,,,,,2011-01-01T05:00:00Z
1001524,Earlville's Indoor Farmers Market,,,,,,2011-01-01T05:00:00Z
1003195,Early Bird Farmers Market,,,,,,2011-01-01T05:00:00Z
1005727,Earlysville Farmers Market,http://www.earlysvillefarmersmarket.wordpress.com,,,,,2014-04-04T16:28:41Z
1009345,"Earth Markets, Greenville SC ",http://www.elorafarmersmarket.com/,https://www.facebook.com/elora.mkt,,,,2013-01-01T05:00:00Z
1004475,Easley Farmers Market,http://www.easleyfarmersmarket.com,https://www.facebook.com/pages/Easley-Farmers-Market/267688189316,yes,,,2013-06-17T14:28:26Z
1018222,East Asheville Tailgate Market ,http://eastashevilletailgatemarket@gmail.com,https://m.facebook.com/EastAshevilleTailgateMarket/,,,,2017-06-20T16:15:38Z
1018159,East Atlanta Village Farmers Market ,http://cfmatl.org/eav,https://www.facebook.com/EAVFarmersMarket,,,https://www.instagram.com/communityfarmersmarkets/?hl=en,2017-06-20T14:01:08Z
1000807,East Aurora Farmers Market,http://www.eastaurorafarmersmarket.com,https://www.facebook.com/pages/East-Aurora-Farmers-Market/344979390265,,,,2015-03-19T14:52:12Z
1000542,East Bakersfield Community Health Center CFM,,,,,,2011-01-01T05:00:00Z
1012686,East Bayfront Eats & Arts,,facebook.com/eatsandarts,,,,2016-07-18T10:20:30Z
1012407,East Boston Farmers Market,http://www.ebnhc.org/en/food-access/farmers-market.html,https://www.facebook.com/EastBostonFarmersMarket?fref=ts,,,instagram.com/eastbostonfarmersmarket,2016-07-11T10:01:05Z
1012086,East Coast Indoor Farmers Market,http://www.eastcoastgardencenter.com/farmers-market.html,https://www.facebook.com/eastcoastgardencenter/,,,,2016-06-28T17:14:56Z
1003386,East Dubuque,,,,,,2012-01-18T15:58:39Z
1008129,East End Bazaar,http://charlestoneastend.com/east-end-bazaar/,https://www.facebook.com/EastEndBazaar,,,,2014-02-26T22:52:33Z
1011673,East End Market,http://eastendfoundation.org,https://www.facebook.com/eastendfarmersmarket/,https://twitter.com/eestreetmarket,https://www.youtube.com/channel/UCuxUc9s2vRLeyAI7PdRY6yQ,,2016-07-16T01:40:33Z
1003629,East End Market at Bown Crossing,,www.facebook.com/eastendmarketatbowncrossing,,,,2012-05-01T18:18:29Z
1008544,East Falls Farmers' Market,http://www.farmtocity.org/FarmersMarkets.asp,https://www.facebook.com/FarmToCity,https://twitter.com/FarmtoCity,,,2014-04-30T14:43:59Z
1002854,East Goshen Farmers Market,http://www.eastgoshenfarmersmarket.blogspot.com,,,,,2012-05-30T15:45:15Z
1007709,East Granby Farmers’ Market,,,,,,2011-01-01T05:00:00Z
1004708,East Greenwich Farmers’ Market,http://www.eastgreenwichfarmersmarket.com,https://www.facebook.com/pages/East-Greenwich-Farmers-Market/326279396311,,,,2013-06-12T13:17:27Z
1012383,East Hampton Farmers Market LLC,,East Hampton Farmers Market LLC,,,,2016-07-10T08:46:31Z
1004412,East Hanover Farmers Market,http://www.townshipofeasthanover.com,,,,,4/30/2012 12:54:34 PM
1006208,East Harlem Farmer's Market,,,,,,2011-06-17T09:54:58Z
1007459,East Hartford Farmers Market,,,,,,2009-01-01T05:00:00Z
1007482,EAST HAVEN FARMERS’ MARKET,,,,,,2009-01-01T05:00:00Z
1010104,East Hill Plaza Farmers' Market,http://www.ithacamarket.com/,https://www.facebook.com/ithacamarket/?fref=ts,,,,2016-07-05T17:03:09Z
1018494,East Hollywood Certified Farmers' Market,,facebook.com/ehfarmersmkt,twitter.com/ehfarmersmkt,,instagram.com/ehfarmersmkt,2017-06-30T13:27:01Z
1005357,East Holmes Market,,,,,,2009-01-01T05:00:00Z
1005544,East Jerusalem Fresh Food on the Block Farmers Market,http://www.paffpetal.com,,,,,2013-06-28T13:08:04Z
1010847,East Jordan Farmers Market,,facebook.com/eastjordanfarmersmarket,,,,2016-07-05T10:06:42Z
1002933,East Lake Farmers Market,http://www.elfmarket.org,https://www.facebook.com/pages/ELF-Market/101442739896056,https://twitter.com/ELFMarket,elfmarket,,2014-05-12T15:42:23Z
1006684,East Lake Farmers Market,http://www.eastlakemarket.org,https://www.facebook.com/EastLakeMarket,https://twitter.com/GSOFarmersMkt,,,2015-03-19T16:11:02Z
1005552,East Lake Village Green Market,,,,,,2009-01-01T05:00:00Z
1018332,East Lansing Farmer's Market,https://www.cityofeastlansing.com/farmersmarket,https://www.facebook.com/elfarmersmarket/,https://twitter.com/ELFarmersMarket,,,2017-06-22T09:56:35Z
1002993,East Los Angeles Farmers Market,http://www.velasfarmersmarkets.org,https://www.facebook.com/pages/East-Los-Angeles-Farmers-Market/484691574934322,https://twitter.com/Vela_ELA?refsrc=email,,,2015-03-25T18:57:23Z
1008271,East Los Angeles WEDNESDAY Farmers Market,http://www.velasfarmersmarkets.org,,,,,2015-03-25T18:55:20Z
1000715,East Military Farmers Market,,,,,,2009-01-01T05:00:00Z
1001475,East Moline Farmers Market,http://www.growersmarkets.com,,,,,2011-04-20T13:57:21Z
1011113,East Nashville Farmers Market ,http://www.eastnashvillemarket.com,https://www.facebook.com/eastnashvillefarmersmarket?fref=ts,enfarmersmkt,,ENFarmersMarket,2015-05-03T19:06:24Z
1012615,East New York Farmers' Market,http://eastnewyorkfarms.org/,,,,,2016-07-14T18:04:21Z
1006288,East Oakland Farmers Market,,,,,,2009-01-01T05:00:00Z
1000412,East Oakland Senior Center,,,,,,2011-01-01T05:00:00Z
1005342,East Palo Alto Community Farmers Market,http://www.collectiveroots.org,,,,,2014-04-22T13:03:54Z
1012717,East Point Farmers Market ,http://www.downtowneastpoint.com/eastpointfarmersmarket/,https://www.facebook.com/search/top/?q=East%20Point%20Farmers%20Market,,,,2016-07-21T14:39:27Z
1010324,East Sacramento Farmer's Market,http://www.eastsacfarmersmarket.com,https://www.facebook.com/pages/East-Sacramento-Farmers-Market/589433817782498,,,,2014-06-22T13:41:28Z
1007049,East Side Farmers' Market,,,,,,2011-01-01T05:00:00Z
1018156,East Side Farmers' Market,http://chemung.cce.cornell.edu/agriculture/buy-local/farmers-markets,https://www.facebook.com/EastSideMarketElmiraNY/?ref=aymt_homepage_panel,,,,2017-06-20T13:47:29Z
1007638,East St. Paul Farmers Market,,,,,,2009-01-01T05:00:00Z
1003625,East Tennessee Regional Food Distribution,,,,,,2009-01-01T05:00:00Z
1007162,East Texas Farmers Market,,,,,,2009-01-01T05:00:00Z
1009904,East Texas State Fair Farmers Market,http://www.etstatefair.com/p/Get-Involved/193,https://www.facebook.com/etstatefair,https://twitter.com/ETSFarmerMarket,,,2016-06-28T08:51:26Z
1005757,East Town Market,http://www.easttown.com/events/east-town-market,https://www.facebook.com/EastTownMarket,,,,2015-03-19T11:30:40Z
1007827,East Vassalboro Farmers' Market,http://www.vassalborofarmers.org/,,,,,2009-01-01T05:00:00Z
1006657,East Village Long Beach CFM,,,,,,2011-01-01T05:00:00Z
1007516,EAST WINDSOR FARMERS’ MARKET,,,,,,2012-02-17T14:15:41Z
1003103,Eastbank Saturday Market,http://www.siouxempirefarmersmarket.com,https://www.facebook.com/pages/Sioux-Empire-Farmers-Market/208744942655,https://twitter.com/SiouxEmpire,,,2016-07-01T07:50:41Z
1003175,EASTCHASE FARMERS MARKET,,,,,,2014-03-15T09:46:26Z
1008871,Eastern Market,http://www.easternmarket.com,https://www.facebook.com/easternmarketdetroit,https://twitter.com/EasternMarket,,http://instagram.com/easternmarket,2015-04-06T09:52:18Z
1001624,Eastern Market Outdoor Farmers Market,http://www.easternmarket-dc.org,https://www.facebook.com/EasternMarketDC,easternmarketdc,,Instagram: easternmarket_dc,2016-06-28T06:52:50Z
1001670,Eastern Oklahoma County Farmers Market,http://www.choctawcity.org,,,,,2009-01-01T05:00:00Z
1002440,Eastern Orange County Farmers' Market,,,,,,2010-05-09T09:56:00Z
1009242,Eastern Shore Farmers' Market ,,https://www.facebook.com/EmersonFarmersMarket,,,,2013-01-01T05:00:00Z
1005475,Easthampton Farmers Market,,https://www.FaceBook.com/EasthamptonFarmersMarket,,,,2012-05-01T14:16:42Z
1006029,Eastland Farmers Market,,,,,,2010-06-02T21:28:00Z
